ListingInfo_Day,ListingInfo_Month,ListingInfo_Year,ListingInfo_DayofYear,ListingInfo_DayofMonth,ListingInfo_DayofWeek
196,5,2014,136,16,4
160,4,2014,100,10,3
357,10,2014,297,24,4
238,6,2014,178,27,4
192,5,2014,132,12,0
284,8,2014,224,12,1
312,9,2014,252,9,1
267,7,2014,207,26,5
111,2,2014,51,20,3
261,7,2014,201,20,6
344,10,2014,284,11,5
251,7,2014,191,10,3
359,10,2014,299,26,6
343,10,2014,283,10,4
272,7,2014,212,31,3
318,9,2014,258,15,0
343,10,2014,283,10,4
265,7,2014,205,24,3
210,5,2014,150,30,4
307,9,2014,247,4,3
347,10,2014,287,14,1
196,5,2014,136,16,4
348,10,2014,288,15,2
347,10,2014,287,14,1
267,7,2014,207,26,5
256,7,2014,196,15,1
236,6,2014,176,25,2
357,10,2014,297,24,4
230,6,2014,170,19,3
175,4,2014,115,25,4
165,4,2014,105,15,1
338,10,2014,278,5,6
113,2,2014,53,22,5
236,6,2014,176,25,2
317,9,2014,257,14,6
301,8,2014,241,29,4
108,2,2014,48,17,0
76,1,2014,16,16,3
129,3,2014,69,10,0
202,5,2014,142,22,3
291,8,2014,231,19,1
211,5,2014,151,31,5
287,8,2014,227,15,4
245,7,2014,185,4,4
123,3,2014,63,4,1
105,2,2014,45,14,4
220,6,2014,160,9,0
224,6,2014,164,13,4
266,7,2014,206,25,4
273,8,2014,213,1,4
314,9,2014,254,11,3
357,10,2014,297,24,4
293,8,2014,233,21,3
314,9,2014,254,11,3
334,10,2014,274,1,2
128,3,2014,68,9,6
133,3,2014,73,14,4
347,10,2014,287,14,1
347,10,2014,287,14,1
122,3,2014,62,3,0
147,3,2014,87,28,4
263,7,2014,203,22,1
357,10,2014,297,24,4
285,8,2014,225,13,2
315,9,2014,255,12,4
297,8,2014,237,25,0
73,1,2014,13,13,0
206,5,2014,146,26,0
132,3,2014,72,13,3
160,4,2014,100,10,3
152,4,2014,92,2,2
240,6,2014,180,29,6
355,10,2014,295,22,2
277,8,2014,217,5,1
256,7,2014,196,15,1
215,6,2014,155,4,2
283,8,2014,223,11,0
86,1,2014,26,26,6
147,3,2014,87,28,4
308,9,2014,248,5,4
357,10,2014,297,24,4
229,6,2014,169,18,2
315,9,2014,255,12,4
234,6,2014,174,23,0
243,7,2014,183,2,2
81,1,2014,21,21,1
309,9,2014,249,6,5
217,6,2014,157,6,4
331,9,2014,271,28,6
250,7,2014,190,9,2
333,9,2014,273,30,1
277,8,2014,217,5,1
80,1,2014,20,20,0
274,8,2014,214,2,5
355,10,2014,295,22,2
238,6,2014,178,27,4
285,8,2014,225,13,2
202,5,2014,142,22,3
348,10,2014,288,15,2
227,6,2014,167,16,0
217,6,2014,157,6,4
167,4,2014,107,17,3
103,2,2014,43,12,2
355,10,2014,295,22,2
301,8,2014,241,29,4
359,10,2014,299,26,6
327,9,2014,267,24,2
298,8,2014,238,26,1
223,6,2014,163,12,3
146,3,2014,86,27,3
78,1,2014,18,18,5
308,9,2014,248,5,4
223,6,2014,163,12,3
299,8,2014,239,27,2
122,3,2014,62,3,0
146,3,2014,86,27,3
298,8,2014,238,26,1
285,8,2014,225,13,2
276,8,2014,216,4,0
350,10,2014,290,17,4
306,9,2014,246,3,2
74,1,2014,14,14,1
327,9,2014,267,24,2
203,5,2014,143,23,4
77,1,2014,17,17,4
321,9,2014,261,18,3
272,7,2014,212,31,3
171,4,2014,111,21,0
237,6,2014,177,26,3
318,9,2014,258,15,0
174,4,2014,114,24,3
320,9,2014,260,17,2
315,9,2014,255,12,4
168,4,2014,108,18,4
308,9,2014,248,5,4
133,3,2014,73,14,4
340,10,2014,280,7,1
251,7,2014,191,10,3
281,8,2014,221,9,5
291,8,2014,231,19,1
268,7,2014,208,27,6
222,6,2014,162,11,2
172,4,2014,112,22,1
293,8,2014,233,21,3
122,3,2014,62,3,0
236,6,2014,176,25,2
282,8,2014,222,10,6
239,6,2014,179,28,5
299,8,2014,239,27,2
291,8,2014,231,19,1
236,6,2014,176,25,2
126,3,2014,66,7,4
145,3,2014,85,26,2
329,9,2014,269,26,4
293,8,2014,233,21,3
285,8,2014,225,13,2
145,3,2014,85,26,2
129,3,2014,69,10,0
255,7,2014,195,14,0
173,4,2014,113,23,2
178,4,2014,118,28,0
294,8,2014,234,22,4
202,5,2014,142,22,3
180,4,2014,120,30,2
86,1,2014,26,26,6
267,7,2014,207,26,5
310,9,2014,250,7,6
173,4,2014,113,23,2
350,10,2014,290,17,4
257,7,2014,197,16,2
249,7,2014,189,8,1
301,8,2014,241,29,4
215,6,2014,155,4,2
150,3,2014,90,31,0
311,9,2014,251,8,0
229,6,2014,169,18,2
262,7,2014,202,21,0
161,4,2014,101,11,4
176,4,2014,116,26,5
357,10,2014,297,24,4
311,9,2014,251,8,0
195,5,2014,135,15,3
267,7,2014,207,26,5
167,4,2014,107,17,3
227,6,2014,167,16,0
110,2,2014,50,19,2
81,1,2014,21,21,1
281,8,2014,221,9,5
318,9,2014,258,15,0
279,8,2014,219,7,3
206,5,2014,146,26,0
337,10,2014,277,4,5
131,3,2014,71,12,2
347,10,2014,287,14,1
318,9,2014,258,15,0
327,9,2014,267,24,2
137,3,2014,77,18,1
174,4,2014,114,24,3
211,5,2014,151,31,5
324,9,2014,264,21,6
150,3,2014,90,31,0
228,6,2014,168,17,1
337,10,2014,277,4,5
125,3,2014,65,6,3
350,10,2014,290,17,4
295,8,2014,235,23,5
336,10,2014,276,3,4
344,10,2014,284,11,5
192,5,2014,132,12,0
310,9,2014,250,7,6
310,9,2014,250,7,6
313,9,2014,253,10,2
314,9,2014,254,11,3
210,5,2014,150,30,4
286,8,2014,226,14,3
227,6,2014,167,16,0
317,9,2014,257,14,6
299,8,2014,239,27,2
318,9,2014,258,15,0
189,5,2014,129,9,4
168,4,2014,108,18,4
285,8,2014,225,13,2
210,5,2014,150,30,4
365,11,2014,305,1,5
184,5,2014,124,4,6
295,8,2014,235,23,5
308,9,2014,248,5,4
108,2,2014,48,17,0
350,10,2014,290,17,4
313,9,2014,253,10,2
328,9,2014,268,25,3
112,2,2014,52,21,4
161,4,2014,101,11,4
344,10,2014,284,11,5
308,9,2014,248,5,4
306,9,2014,246,3,2
321,9,2014,261,18,3
272,7,2014,212,31,3
292,8,2014,232,20,2
293,8,2014,233,21,3
177,4,2014,117,27,6
297,8,2014,237,25,0
322,9,2014,262,19,4
277,8,2014,217,5,1
268,7,2014,208,27,6
202,5,2014,142,22,3
224,6,2014,164,13,4
220,6,2014,160,9,0
306,9,2014,246,3,2
322,9,2014,262,19,4
84,1,2014,24,24,4
346,10,2014,286,13,0
302,8,2014,242,30,5
71,1,2014,11,11,5
282,8,2014,222,10,6
227,6,2014,167,16,0
330,9,2014,270,27,5
331,9,2014,271,28,6
232,6,2014,172,21,5
78,1,2014,18,18,5
319,9,2014,259,16,1
148,3,2014,88,29,5
357,10,2014,297,24,4
358,10,2014,298,25,5
329,9,2014,269,26,4
123,3,2014,63,4,1
357,10,2014,297,24,4
312,9,2014,252,9,1
161,4,2014,101,11,4
237,6,2014,177,26,3
296,8,2014,236,24,6
226,6,2014,166,15,6
333,9,2014,273,30,1
129,3,2014,69,10,0
86,1,2014,26,26,6
285,8,2014,225,13,2
349,10,2014,289,16,3
161,4,2014,101,11,4
81,1,2014,21,21,1
217,6,2014,157,6,4
346,10,2014,286,13,0
298,8,2014,238,26,1
286,8,2014,226,14,3
348,10,2014,288,15,2
282,8,2014,222,10,6
201,5,2014,141,21,2
348,10,2014,288,15,2
201,5,2014,141,21,2
203,5,2014,143,23,4
89,1,2014,29,29,2
206,5,2014,146,26,0
255,7,2014,195,14,0
355,10,2014,295,22,2
75,1,2014,15,15,2
285,8,2014,225,13,2
161,4,2014,101,11,4
208,5,2014,148,28,2
290,8,2014,230,18,0
214,6,2014,154,3,1
251,7,2014,191,10,3
306,9,2014,246,3,2
254,7,2014,194,13,6
110,2,2014,50,19,2
188,5,2014,128,8,3
220,6,2014,160,9,0
348,10,2014,288,15,2
312,9,2014,252,9,1
300,8,2014,240,28,3
293,8,2014,233,21,3
264,7,2014,204,23,2
282,8,2014,222,10,6
281,8,2014,221,9,5
170,4,2014,110,20,6
66,1,2014,6,6,0
265,7,2014,205,24,3
305,9,2014,245,2,1
292,8,2014,232,20,2
257,7,2014,197,16,2
101,2,2014,41,10,0
272,7,2014,212,31,3
204,5,2014,144,24,5
148,3,2014,88,29,5
111,2,2014,51,20,3
200,5,2014,140,20,1
291,8,2014,231,19,1
278,8,2014,218,6,2
287,8,2014,227,15,4
236,6,2014,176,25,2
342,10,2014,282,9,3
331,9,2014,271,28,6
192,5,2014,132,12,0
166,4,2014,106,16,2
228,6,2014,168,17,1
299,8,2014,239,27,2
342,10,2014,282,9,3
192,5,2014,132,12,0
348,10,2014,288,15,2
248,7,2014,188,7,0
88,1,2014,28,28,1
299,8,2014,239,27,2
355,10,2014,295,22,2
277,8,2014,217,5,1
344,10,2014,284,11,5
255,7,2014,195,14,0
230,6,2014,170,19,3
291,8,2014,231,19,1
339,10,2014,279,6,0
132,3,2014,72,13,3
229,6,2014,169,18,2
167,4,2014,107,17,3
297,8,2014,237,25,0
238,6,2014,178,27,4
236,6,2014,176,25,2
353,10,2014,293,20,0
342,10,2014,282,9,3
285,8,2014,225,13,2
206,5,2014,146,26,0
260,7,2014,200,19,5
326,9,2014,266,23,1
141,3,2014,81,22,5
195,5,2014,135,15,3
360,10,2014,300,27,0
354,10,2014,294,21,1
175,4,2014,115,25,4
217,6,2014,157,6,4
207,5,2014,147,27,1
292,8,2014,232,20,2
234,6,2014,174,23,0
180,4,2014,120,30,2
308,9,2014,248,5,4
168,4,2014,108,18,4
328,9,2014,268,25,3
222,6,2014,162,11,2
271,7,2014,211,30,2
172,4,2014,112,22,1
325,9,2014,265,22,0
322,9,2014,262,19,4
126,3,2014,66,7,4
222,6,2014,162,11,2
147,3,2014,87,28,4
297,8,2014,237,25,0
234,6,2014,174,23,0
199,5,2014,139,19,0
145,3,2014,85,26,2
335,10,2014,275,2,3
148,3,2014,88,29,5
355,10,2014,295,22,2
130,3,2014,70,11,1
295,8,2014,235,23,5
329,9,2014,269,26,4
276,8,2014,216,4,0
152,4,2014,92,2,2
248,7,2014,188,7,0
230,6,2014,170,19,3
312,9,2014,252,9,1
345,10,2014,285,12,6
365,11,2014,305,1,5
330,9,2014,270,27,5
232,6,2014,172,21,5
334,10,2014,274,1,2
357,10,2014,297,24,4
348,10,2014,288,15,2
337,10,2014,277,4,5
303,8,2014,243,31,6
294,8,2014,234,22,4
125,3,2014,65,6,3
300,8,2014,240,28,3
347,10,2014,287,14,1
202,5,2014,142,22,3
303,8,2014,243,31,6
309,9,2014,249,6,5
312,9,2014,252,9,1
184,5,2014,124,4,6
146,3,2014,86,27,3
88,1,2014,28,28,1
267,7,2014,207,26,5
206,5,2014,146,26,0
133,3,2014,73,14,4
179,4,2014,119,29,1
341,10,2014,281,8,2
161,4,2014,101,11,4
117,2,2014,57,26,2
314,9,2014,254,11,3
365,11,2014,305,1,5
66,1,2014,6,6,0
70,1,2014,10,10,4
341,10,2014,281,8,2
348,10,2014,288,15,2
334,10,2014,274,1,2
255,7,2014,195,14,0
193,5,2014,133,13,1
287,8,2014,227,15,4
338,10,2014,278,5,6
144,3,2014,84,25,1
359,10,2014,299,26,6
362,10,2014,302,29,2
68,1,2014,8,8,2
319,9,2014,259,16,1
210,5,2014,150,30,4
265,7,2014,205,24,3
186,5,2014,126,6,1
251,7,2014,191,10,3
299,8,2014,239,27,2
203,5,2014,143,23,4
274,8,2014,214,2,5
291,8,2014,231,19,1
139,3,2014,79,20,3
119,2,2014,59,28,4
206,5,2014,146,26,0
297,8,2014,237,25,0
346,10,2014,286,13,0
280,8,2014,220,8,4
312,9,2014,252,9,1
350,10,2014,290,17,4
312,9,2014,252,9,1
301,8,2014,241,29,4
159,4,2014,99,9,2
292,8,2014,232,20,2
329,9,2014,269,26,4
159,4,2014,99,9,2
338,10,2014,278,5,6
341,10,2014,281,8,2
344,10,2014,284,11,5
179,4,2014,119,29,1
299,8,2014,239,27,2
276,8,2014,216,4,0
161,4,2014,101,11,4
225,6,2014,165,14,5
179,4,2014,119,29,1
366,11,2014,306,2,6
171,4,2014,111,21,0
264,7,2014,204,23,2
340,10,2014,280,7,1
310,9,2014,250,7,6
69,1,2014,9,9,3
314,9,2014,254,11,3
117,2,2014,57,26,2
244,7,2014,184,3,3
150,3,2014,90,31,0
220,6,2014,160,9,0
319,9,2014,259,16,1
294,8,2014,234,22,4
194,5,2014,134,14,2
184,5,2014,124,4,6
194,5,2014,134,14,2
344,10,2014,284,11,5
266,7,2014,206,25,4
266,7,2014,206,25,4
236,6,2014,176,25,2
347,10,2014,287,14,1
350,10,2014,290,17,4
245,7,2014,185,4,4
278,8,2014,218,6,2
139,3,2014,79,20,3
75,1,2014,15,15,2
207,5,2014,147,27,1
150,3,2014,90,31,0
222,6,2014,162,11,2
319,9,2014,259,16,1
78,1,2014,18,18,5
266,7,2014,206,25,4
167,4,2014,107,17,3
309,9,2014,249,6,5
238,6,2014,178,27,4
263,7,2014,203,22,1
255,7,2014,195,14,0
333,9,2014,273,30,1
209,5,2014,149,29,3
223,6,2014,163,12,3
66,1,2014,6,6,0
86,1,2014,26,26,6
312,9,2014,252,9,1
364,10,2014,304,31,4
147,3,2014,87,28,4
309,9,2014,249,6,5
290,8,2014,230,18,0
274,8,2014,214,2,5
310,9,2014,250,7,6
316,9,2014,256,13,5
347,10,2014,287,14,1
360,10,2014,300,27,0
322,9,2014,262,19,4
299,8,2014,239,27,2
337,10,2014,277,4,5
159,4,2014,99,9,2
198,5,2014,138,18,6
312,9,2014,252,9,1
312,9,2014,252,9,1
158,4,2014,98,8,1
340,10,2014,280,7,1
294,8,2014,234,22,4
114,2,2014,54,23,6
362,10,2014,302,29,2
173,4,2014,113,23,2
272,7,2014,212,31,3
292,8,2014,232,20,2
193,5,2014,133,13,1
281,8,2014,221,9,5
323,9,2014,263,20,5
173,4,2014,113,23,2
131,3,2014,71,12,2
211,5,2014,151,31,5
361,10,2014,301,28,1
346,10,2014,286,13,0
243,7,2014,183,2,2
353,10,2014,293,20,0
229,6,2014,169,18,2
282,8,2014,222,10,6
334,10,2014,274,1,2
360,10,2014,300,27,0
149,3,2014,89,30,6
167,4,2014,107,17,3
318,9,2014,258,15,0
271,7,2014,211,30,2
71,1,2014,11,11,5
275,8,2014,215,3,6
326,9,2014,266,23,1
319,9,2014,259,16,1
196,5,2014,136,16,4
313,9,2014,253,10,2
193,5,2014,133,13,1
280,8,2014,220,8,4
195,5,2014,135,15,3
357,10,2014,297,24,4
224,6,2014,164,13,4
268,7,2014,208,27,6
355,10,2014,295,22,2
359,10,2014,299,26,6
137,3,2014,77,18,1
356,10,2014,296,23,3
310,9,2014,250,7,6
308,9,2014,248,5,4
223,6,2014,163,12,3
251,7,2014,191,10,3
266,7,2014,206,25,4
224,6,2014,164,13,4
193,5,2014,133,13,1
173,4,2014,113,23,2
326,9,2014,266,23,1
304,9,2014,244,1,0
236,6,2014,176,25,2
290,8,2014,230,18,0
113,2,2014,53,22,5
231,6,2014,171,20,4
116,2,2014,56,25,1
346,10,2014,286,13,0
147,3,2014,87,28,4
231,6,2014,171,20,4
308,9,2014,248,5,4
167,4,2014,107,17,3
354,10,2014,294,21,1
150,3,2014,90,31,0
300,8,2014,240,28,3
178,4,2014,118,28,0
355,10,2014,295,22,2
343,10,2014,283,10,4
216,6,2014,156,5,3
73,1,2014,13,13,0
330,9,2014,270,27,5
346,10,2014,286,13,0
260,7,2014,200,19,5
265,7,2014,205,24,3
339,10,2014,279,6,0
271,7,2014,211,30,2
241,6,2014,181,30,0
220,6,2014,160,9,0
262,7,2014,202,21,0
310,9,2014,250,7,6
228,6,2014,168,17,1
270,7,2014,210,29,1
252,7,2014,192,11,4
347,10,2014,287,14,1
355,10,2014,295,22,2
287,8,2014,227,15,4
161,4,2014,101,11,4
232,6,2014,172,21,5
273,8,2014,213,1,4
297,8,2014,237,25,0
331,9,2014,271,28,6
293,8,2014,233,21,3
200,5,2014,140,20,1
144,3,2014,84,25,1
301,8,2014,241,29,4
74,1,2014,14,14,1
223,6,2014,163,12,3
322,9,2014,262,19,4
196,5,2014,136,16,4
312,9,2014,252,9,1
136,3,2014,76,17,0
131,3,2014,71,12,2
258,7,2014,198,17,3
251,7,2014,191,10,3
81,1,2014,21,21,1
279,8,2014,219,7,3
294,8,2014,234,22,4
170,4,2014,110,20,6
337,10,2014,277,4,5
345,10,2014,285,12,6
275,8,2014,215,3,6
200,5,2014,140,20,1
172,4,2014,112,22,1
259,7,2014,199,18,4
312,9,2014,252,9,1
318,9,2014,258,15,0
272,7,2014,212,31,3
322,9,2014,262,19,4
363,10,2014,303,30,3
255,7,2014,195,14,0
236,6,2014,176,25,2
237,6,2014,177,26,3
240,6,2014,180,29,6
367,11,2014,307,3,0
238,6,2014,178,27,4
268,7,2014,208,27,6
327,9,2014,267,24,2
349,10,2014,289,16,3
357,10,2014,297,24,4
216,6,2014,156,5,3
169,4,2014,109,19,5
237,6,2014,177,26,3
308,9,2014,248,5,4
150,3,2014,90,31,0
327,9,2014,267,24,2
343,10,2014,283,10,4
274,8,2014,214,2,5
327,9,2014,267,24,2
216,6,2014,156,5,3
251,7,2014,191,10,3
341,10,2014,281,8,2
164,4,2014,104,14,0
245,7,2014,185,4,4
258,7,2014,198,17,3
201,5,2014,141,21,2
285,8,2014,225,13,2
361,10,2014,301,28,1
178,4,2014,118,28,0
266,7,2014,206,25,4
276,8,2014,216,4,0
208,5,2014,148,28,2
264,7,2014,204,23,2
271,7,2014,211,30,2
334,10,2014,274,1,2
291,8,2014,231,19,1
229,6,2014,169,18,2
291,8,2014,231,19,1
284,8,2014,224,12,1
341,10,2014,281,8,2
221,6,2014,161,10,1
188,5,2014,128,8,3
308,9,2014,248,5,4
293,8,2014,233,21,3
228,6,2014,168,17,1
251,7,2014,191,10,3
317,9,2014,257,14,6
357,10,2014,297,24,4
223,6,2014,163,12,3
364,10,2014,304,31,4
342,10,2014,282,9,3
308,9,2014,248,5,4
310,9,2014,250,7,6
187,5,2014,127,7,2
260,7,2014,200,19,5
178,4,2014,118,28,0
236,6,2014,176,25,2
266,7,2014,206,25,4
312,9,2014,252,9,1
284,8,2014,224,12,1
126,3,2014,66,7,4
308,9,2014,248,5,4
311,9,2014,251,8,0
353,10,2014,293,20,0
312,9,2014,252,9,1
346,10,2014,286,13,0
291,8,2014,231,19,1
286,8,2014,226,14,3
236,6,2014,176,25,2
111,2,2014,51,20,3
362,10,2014,302,29,2
350,10,2014,290,17,4
322,9,2014,262,19,4
302,8,2014,242,30,5
225,6,2014,165,14,5
203,5,2014,143,23,4
312,9,2014,252,9,1
264,7,2014,204,23,2
318,9,2014,258,15,0
326,9,2014,266,23,1
301,8,2014,241,29,4
307,9,2014,247,4,3
133,3,2014,73,14,4
346,10,2014,286,13,0
229,6,2014,169,18,2
299,8,2014,239,27,2
344,10,2014,284,11,5
150,3,2014,90,31,0
310,9,2014,250,7,6
340,10,2014,280,7,1
312,9,2014,252,9,1
256,7,2014,196,15,1
148,3,2014,88,29,5
171,4,2014,111,21,0
312,9,2014,252,9,1
186,5,2014,126,6,1
331,9,2014,271,28,6
342,10,2014,282,9,3
272,7,2014,212,31,3
206,5,2014,146,26,0
234,6,2014,174,23,0
166,4,2014,106,16,2
311,9,2014,251,8,0
192,5,2014,132,12,0
348,10,2014,288,15,2
230,6,2014,170,19,3
274,8,2014,214,2,5
266,7,2014,206,25,4
254,7,2014,194,13,6
345,10,2014,285,12,6
260,7,2014,200,19,5
240,6,2014,180,29,6
142,3,2014,82,23,6
252,7,2014,192,11,4
222,6,2014,162,11,2
221,6,2014,161,10,1
238,6,2014,178,27,4
250,7,2014,190,9,2
267,7,2014,207,26,5
299,8,2014,239,27,2
143,3,2014,83,24,0
280,8,2014,220,8,4
180,4,2014,120,30,2
255,7,2014,195,14,0
332,9,2014,272,29,0
270,7,2014,210,29,1
341,10,2014,281,8,2
75,1,2014,15,15,2
318,9,2014,258,15,0
343,10,2014,283,10,4
266,7,2014,206,25,4
139,3,2014,79,20,3
215,6,2014,155,4,2
275,8,2014,215,3,6
346,10,2014,286,13,0
188,5,2014,128,8,3
299,8,2014,239,27,2
109,2,2014,49,18,1
310,9,2014,250,7,6
336,10,2014,276,3,4
194,5,2014,134,14,2
323,9,2014,263,20,5
329,9,2014,269,26,4
73,1,2014,13,13,0
249,7,2014,189,8,1
305,9,2014,245,2,1
154,4,2014,94,4,4
305,9,2014,245,2,1
306,9,2014,246,3,2
303,8,2014,243,31,6
227,6,2014,167,16,0
245,7,2014,185,4,4
343,10,2014,283,10,4
131,3,2014,71,12,2
133,3,2014,73,14,4
225,6,2014,165,14,5
153,4,2014,93,3,3
220,6,2014,160,9,0
224,6,2014,164,13,4
348,10,2014,288,15,2
118,2,2014,58,27,3
314,9,2014,254,11,3
193,5,2014,133,13,1
271,7,2014,211,30,2
259,7,2014,199,18,4
229,6,2014,169,18,2
166,4,2014,106,16,2
201,5,2014,141,21,2
299,8,2014,239,27,2
251,7,2014,191,10,3
287,8,2014,227,15,4
268,7,2014,208,27,6
142,3,2014,82,23,6
333,9,2014,273,30,1
248,7,2014,188,7,0
210,5,2014,150,30,4
128,3,2014,68,9,6
355,10,2014,295,22,2
322,9,2014,262,19,4
268,7,2014,208,27,6
315,9,2014,255,12,4
318,9,2014,258,15,0
171,4,2014,111,21,0
273,8,2014,213,1,4
237,6,2014,177,26,3
264,7,2014,204,23,2
335,10,2014,275,2,3
206,5,2014,146,26,0
299,8,2014,239,27,2
243,7,2014,183,2,2
353,10,2014,293,20,0
175,4,2014,115,25,4
187,5,2014,127,7,2
310,9,2014,250,7,6
348,10,2014,288,15,2
228,6,2014,168,17,1
314,9,2014,254,11,3
349,10,2014,289,16,3
365,11,2014,305,1,5
311,9,2014,251,8,0
342,10,2014,282,9,3
220,6,2014,160,9,0
308,9,2014,248,5,4
304,9,2014,244,1,0
262,7,2014,202,21,0
201,5,2014,141,21,2
178,4,2014,118,28,0
150,3,2014,90,31,0
305,9,2014,245,2,1
262,7,2014,202,21,0
254,7,2014,194,13,6
165,4,2014,105,15,1
360,10,2014,300,27,0
258,7,2014,198,17,3
128,3,2014,68,9,6
316,9,2014,256,13,5
301,8,2014,241,29,4
343,10,2014,283,10,4
254,7,2014,194,13,6
229,6,2014,169,18,2
310,9,2014,250,7,6
356,10,2014,296,23,3
222,6,2014,162,11,2
302,8,2014,242,30,5
328,9,2014,268,25,3
355,10,2014,295,22,2
167,4,2014,107,17,3
164,4,2014,104,14,0
226,6,2014,166,15,6
251,7,2014,191,10,3
196,5,2014,136,16,4
148,3,2014,88,29,5
331,9,2014,271,28,6
314,9,2014,254,11,3
235,6,2014,175,24,1
361,10,2014,301,28,1
301,8,2014,241,29,4
154,4,2014,94,4,4
244,7,2014,184,3,3
270,7,2014,210,29,1
333,9,2014,273,30,1
270,7,2014,210,29,1
262,7,2014,202,21,0
355,10,2014,295,22,2
202,5,2014,142,22,3
319,9,2014,259,16,1
237,6,2014,177,26,3
355,10,2014,295,22,2
268,7,2014,208,27,6
166,4,2014,106,16,2
335,10,2014,275,2,3
315,9,2014,255,12,4
234,6,2014,174,23,0
208,5,2014,148,28,2
312,9,2014,252,9,1
355,10,2014,295,22,2
209,5,2014,149,29,3
322,9,2014,262,19,4
285,8,2014,225,13,2
225,6,2014,165,14,5
207,5,2014,147,27,1
350,10,2014,290,17,4
361,10,2014,301,28,1
222,6,2014,162,11,2
173,4,2014,113,23,2
82,1,2014,22,22,2
330,9,2014,270,27,5
347,10,2014,287,14,1
329,9,2014,269,26,4
304,9,2014,244,1,0
268,7,2014,208,27,6
143,3,2014,83,24,0
298,8,2014,238,26,1
334,10,2014,274,1,2
305,9,2014,245,2,1
335,10,2014,275,2,3
170,4,2014,110,20,6
286,8,2014,226,14,3
322,9,2014,262,19,4
281,8,2014,221,9,5
326,9,2014,266,23,1
249,7,2014,189,8,1
201,5,2014,141,21,2
363,10,2014,303,30,3
309,9,2014,249,6,5
290,8,2014,230,18,0
343,10,2014,283,10,4
232,6,2014,172,21,5
264,7,2014,204,23,2
355,10,2014,295,22,2
258,7,2014,198,17,3
136,3,2014,76,17,0
309,9,2014,249,6,5
230,6,2014,170,19,3
331,9,2014,271,28,6
252,7,2014,192,11,4
306,9,2014,246,3,2
146,3,2014,86,27,3
269,7,2014,209,28,0
206,5,2014,146,26,0
312,9,2014,252,9,1
362,10,2014,302,29,2
168,4,2014,108,18,4
131,3,2014,71,12,2
263,7,2014,203,22,1
329,9,2014,269,26,4
315,9,2014,255,12,4
348,10,2014,288,15,2
315,9,2014,255,12,4
250,7,2014,190,9,2
343,10,2014,283,10,4
223,6,2014,163,12,3
333,9,2014,273,30,1
159,4,2014,99,9,2
350,10,2014,290,17,4
343,10,2014,283,10,4
320,9,2014,260,17,2
209,5,2014,149,29,3
203,5,2014,143,23,4
220,6,2014,160,9,0
267,7,2014,207,26,5
346,10,2014,286,13,0
227,6,2014,167,16,0
353,10,2014,293,20,0
269,7,2014,209,28,0
104,2,2014,44,13,3
269,7,2014,209,28,0
318,9,2014,258,15,0
313,9,2014,253,10,2
332,9,2014,272,29,0
302,8,2014,242,30,5
229,6,2014,169,18,2
262,7,2014,202,21,0
351,10,2014,291,18,5
282,8,2014,222,10,6
110,2,2014,50,19,2
149,3,2014,89,30,6
75,1,2014,15,15,2
296,8,2014,236,24,6
348,10,2014,288,15,2
312,9,2014,252,9,1
123,3,2014,63,4,1
270,7,2014,210,29,1
243,7,2014,183,2,2
178,4,2014,118,28,0
244,7,2014,184,3,3
306,9,2014,246,3,2
243,7,2014,183,2,2
344,10,2014,284,11,5
356,10,2014,296,23,3
201,5,2014,141,21,2
81,1,2014,21,21,1
347,10,2014,287,14,1
285,8,2014,225,13,2
291,8,2014,231,19,1
344,10,2014,284,11,5
201,5,2014,141,21,2
291,8,2014,231,19,1
242,7,2014,182,1,1
176,4,2014,116,26,5
359,10,2014,299,26,6
83,1,2014,23,23,3
344,10,2014,284,11,5
215,6,2014,155,4,2
249,7,2014,189,8,1
145,3,2014,85,26,2
149,3,2014,89,30,6
261,7,2014,201,20,6
311,9,2014,251,8,0
318,9,2014,258,15,0
361,10,2014,301,28,1
74,1,2014,14,14,1
180,4,2014,120,30,2
260,7,2014,200,19,5
255,7,2014,195,14,0
143,3,2014,83,24,0
255,7,2014,195,14,0
312,9,2014,252,9,1
311,9,2014,251,8,0
201,5,2014,141,21,2
241,6,2014,181,30,0
133,3,2014,73,14,4
202,5,2014,142,22,3
333,9,2014,273,30,1
255,7,2014,195,14,0
357,10,2014,297,24,4
306,9,2014,246,3,2
344,10,2014,284,11,5
298,8,2014,238,26,1
130,3,2014,70,11,1
115,2,2014,55,24,0
329,9,2014,269,26,4
302,8,2014,242,30,5
147,3,2014,87,28,4
229,6,2014,169,18,2
303,8,2014,243,31,6
215,6,2014,155,4,2
351,10,2014,291,18,5
332,9,2014,272,29,0
180,4,2014,120,30,2
296,8,2014,236,24,6
366,11,2014,306,2,6
357,10,2014,297,24,4
269,7,2014,209,28,0
180,4,2014,120,30,2
248,7,2014,188,7,0
354,10,2014,294,21,1
284,8,2014,224,12,1
141,3,2014,81,22,5
153,4,2014,93,3,3
130,3,2014,70,11,1
312,9,2014,252,9,1
312,9,2014,252,9,1
351,10,2014,291,18,5
320,9,2014,260,17,2
256,7,2014,196,15,1
269,7,2014,209,28,0
187,5,2014,127,7,2
285,8,2014,225,13,2
318,9,2014,258,15,0
277,8,2014,217,5,1
359,10,2014,299,26,6
287,8,2014,227,15,4
179,4,2014,119,29,1
